"","playerID","yearID","votedBy","ballots","needed","votes","inducted","category","needed_note"
"3240","kellyge01",1973,"Veterans",NA,NA,NA,"Y","Player",NA
"3241","kellyho99",1953,"Veterans",NA,NA,NA,"N","Umpire",NA
"3242","kellyho99",1955,"Veterans",NA,NA,NA,"N","Umpire",NA
"3243","kellyho99",1957,"Veterans",NA,NA,NA,"N","Umpire",NA
"3244","kellyho99",1959,"Veterans",NA,NA,NA,"N","Umpire",NA
"3245","kellyki01",1936,"Veterans",78,59,15,"N","Player",NA
"3246","kellyki01",1945,"Old Timers",NA,NA,NA,"Y","Player",NA
"3247","kellyto01",2010,"Veterans - Managers and Umpires",16,12,NA,"N","Manager","<3 votes"
"3248","keltnke01",1958,"BBWAA",266,200,1,"N","Player",NA
"3249","keltnke01",1960,"BBWAA",269,202,1,"N","Player",NA
"3250","keltnke01",1985,"Veterans",NA,NA,NA,"N","Player",NA
"3251","keltnke01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3252","keltnke01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3253","keltnke01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3254","kendaja01",2016,"BBWAA",440,330,2,"N","Player",NA
"3255","kennebr01",1979,"Veterans",NA,NA,NA,"N","Player",NA
"3256","kennebr01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"3257","kennejo03",1980,"BBWAA",385,289,0,"N","Player",NA
"3258","kennete02",1997,"BBWAA",473,353,1,"N","Player",NA
"3259","kentje01",2014,"BBWAA",571,429,87,"N","Player",NA
"3260","kentje01",2015,"BBWAA",549,412,77,"N","Player",NA
"3261","kentje01",2016,"BBWAA",440,330,73,"N","Player",NA
"3262","kentje01",2017,"BBWAA",442,332,74,"N","Player",NA
"3263","kentje01",2018,"BBWAA",422,317,61,"N","Player",NA
"3264","kentje01",2019,"BBWAA",425,319,77,"N","Player",NA
"3265","kentje01",2020,"BBWAA",397,298,109,"N","Player",NA
"3266","kentje01",2021,"BBWAA",401,301,130,"N","Player",NA
"3267","kentje01",2022,"BBWAA",394,296,129,"N","Player",NA
"3268","kentje01",2023,"BBWAA",389,292,181,"N","Player",NA
"3269","kerrdi01",1937,"BBWAA",201,151,1,"N","Player",NA
"3270","kerrdi01",1938,"BBWAA",262,197,3,"N","Player",NA
"3271","kerrdi01",1939,"BBWAA",274,206,5,"N","Player",NA
"3272","kerrdi01",1942,"BBWAA",233,175,1,"N","Player",NA
"3273","kerrdi01",1945,"BBWAA",247,186,1,"N","Player",NA
"3274","kerrdi01",1949,"BBWAA",153,115,1,"N","Player",NA
"3275","kerrdi01",1951,"BBWAA",226,170,3,"N","Player",NA
"3276","kerrdi01",1952,"BBWAA",234,176,9,"N","Player",NA
"3277","kerrdi01",1953,"BBWAA",264,198,13,"N","Player",NA
"3278","kerrdi01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"3279","kerrdi01",1954,"BBWAA",252,189,13,"N","Player",NA
"3280","kerrdi01",1955,"BBWAA",251,189,25,"N","Player",NA
"3281","kerrdi01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"3282","kessido01",1985,"BBWAA",395,297,2,"N","Player",NA
"3283","kessido01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3284","kessido01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3285","kessido01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3286","keyji01",2004,"BBWAA",506,380,3,"N","Player",NA
"3287","kileda01",2003,"BBWAA",496,372,7,"N","Player",NA
"3288","killebi01",1946,"Nominating Vote",202,NA,1,"N","Player","Players in top 20 proceed to final ballot"
"3289","killeha01",1981,"BBWAA",401,301,239,"N","Player",NA
"3290","killeha01",1982,"BBWAA",415,312,246,"N","Player",NA
"3291","killeha01",1983,"BBWAA",374,281,269,"N","Player",NA
"3292","killeha01",1984,"BBWAA",403,303,335,"Y","Player",NA
"3293","kilroma01",1936,"Veterans",78,59,1,"N","Player",NA
"3294","kindeel01",1964,"BBWAA",201,151,3,"N","Player",NA
"3295","kinerra01",1960,"BBWAA",269,202,3,"N","Player",NA
"3296","kinerra01",1962,"BBWAA",160,120,5,"N","Player",NA
"3297","kinerra01",1964,"BBWAA",201,151,31,"N","Player",NA
"3298","kinerra01",1964,"Run Off",201,NA,3,"N","Player","Player receiving most votes inducted"
"3299","kinerra01",1966,"BBWAA",302,227,74,"N","Player",NA
"3300","kinerra01",1967,"BBWAA",292,219,124,"N","Player",NA
"3301","kinerra01",1967,"Run Off",306,NA,41,"N","Player","Player receiving most votes inducted"
"3302","kinerra01",1968,"BBWAA",283,213,118,"N","Player",NA
"3303","kinerra01",1969,"BBWAA",340,255,137,"N","Player",NA
"3304","kinerra01",1970,"BBWAA",300,225,167,"N","Player",NA
"3305","kinerra01",1971,"BBWAA",360,270,212,"N","Player",NA
"3306","kinerra01",1972,"BBWAA",396,297,235,"N","Player",NA
"3307","kinerra01",1973,"BBWAA",380,285,235,"N","Player",NA
"3308","kinerra01",1974,"BBWAA",365,274,215,"N","Player",NA
"3309","kinerra01",1975,"BBWAA",362,272,273,"Y","Player",NA
"3310","kingmda01",1992,"BBWAA",430,323,3,"N","Player",NA
"3311","kisonbr01",1991,"BBWAA",443,333,0,"N","Player",NA
"3312","kleinch01",1948,"BBWAA",121,91,3,"N","Player",NA
"3313","kleinch01",1949,"BBWAA",153,115,9,"N","Player",NA
"3314","kleinch01",1950,"BBWAA",168,126,14,"N","Player",NA
"3315","kleinch01",1951,"BBWAA",226,170,15,"N","Player",NA
"3316","kleinch01",1952,"BBWAA",234,176,19,"N","Player",NA
"3317","kleinch01",1954,"BBWAA",252,189,11,"N","Player",NA
"3318","kleinch01",1955,"BBWAA",251,189,25,"N","Player",NA
"3319","kleinch01",1956,"BBWAA",193,145,44,"N","Player",NA
"3320","kleinch01",1958,"BBWAA",266,200,36,"N","Player",NA
"3321","kleinch01",1960,"BBWAA",269,202,37,"N","Player",NA
"3322","kleinch01",1962,"BBWAA",160,120,18,"N","Player",NA
"3323","kleinch01",1964,"BBWAA",201,151,56,"N","Player",NA
"3324","kleinch01",1964,"Run Off",201,NA,18,"N","Player","Player receiving most votes inducted"
"3325","kleinch01",1968,"Veterans",NA,NA,NA,"N","Player",NA
"3326","kleinch01",1970,"Veterans",NA,NA,NA,"N","Player",NA
"3327","kleinch01",1975,"Veterans",NA,NA,NA,"N","Player",NA
"3328","kleinch01",1976,"Veterans",NA,NA,NA,"N","Player",NA
"3329","kleinch01",1977,"Veterans",NA,NA,NA,"N","Player",NA
"3330","kleinch01",1978,"Veterans",NA,NA,NA,"N","Player",NA
"3331","kleinch01",1979,"Veterans",NA,NA,NA,"N","Player","At least 1 vote"
"3332","kleinch01",1980,"Veterans",NA,NA,NA,"Y","Player",NA
"3333","klembi99",1953,"Veterans",NA,NA,NA,"Y","Umpire",NA
"3334","kleskry01",2013,"BBWAA",569,427,0,"N","Player",NA
"3335","klingjo01",1936,"BBWAA",226,170,8,"N","Player",NA
"3336","klingjo01",1937,"BBWAA",201,151,20,"N","Player",NA
"3337","klingjo01",1938,"BBWAA",262,197,26,"N","Player",NA
"3338","klingjo01",1939,"BBWAA",274,206,14,"N","Player",NA
"3339","klingjo01",1942,"BBWAA",233,175,15,"N","Player",NA
"3340","klingjo01",1945,"BBWAA",247,186,12,"N","Player",NA
"3341","klingjo01",1946,"Nominating Vote",202,NA,20,"N","Player","Players in top 20 proceed to final ballot"
"3342","klingjo01",1948,"BBWAA",121,91,2,"N","Player",NA
"3343","klingjo01",1953,"BBWAA",264,198,1,"N","Player",NA
"3344","klingjo01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"3345","klingjo01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"3346","klingjo01",1961,"Veterans",NA,NA,NA,"N","Player","Finalist"
"3347","klingjo01",1962,"Veterans",NA,NA,NA,"N","Player","Preliminary poll"
"3348","klingjo01",1963,"Veterans",NA,NA,NA,"N","Player","Group A - Holdover from 1962 ballot - two could be elected from Group A"
"3349","klingjo01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3350","klingjo01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3351","klingjo01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3352","kluszte01",1967,"BBWAA",292,219,9,"N","Player",NA
"3353","kluszte01",1968,"BBWAA",283,213,14,"N","Player",NA
"3354","kluszte01",1969,"BBWAA",340,255,11,"N","Player",NA
"3355","kluszte01",1970,"BBWAA",300,225,8,"N","Player",NA
"3356","kluszte01",1971,"BBWAA",360,270,9,"N","Player",NA
"3357","kluszte01",1972,"BBWAA",396,297,10,"N","Player",NA
"3358","kluszte01",1973,"BBWAA",380,285,14,"N","Player",NA
"3359","kluszte01",1974,"BBWAA",365,274,28,"N","Player",NA
"3360","kluszte01",1975,"BBWAA",362,272,33,"N","Player",NA
"3361","kluszte01",1976,"BBWAA",388,291,50,"N","Player",NA
"3362","kluszte01",1977,"BBWAA",383,288,55,"N","Player",NA
"3363","kluszte01",1978,"BBWAA",379,285,51,"N","Player",NA
"3364","kluszte01",1979,"BBWAA",432,324,58,"N","Player",NA
"3365","kluszte01",1980,"BBWAA",385,289,50,"N","Player",NA
"3366","kluszte01",1981,"BBWAA",401,301,56,"N","Player",NA
"3367","kluszte01",2003,"Veterans - Players",81,61,4,"N","Player",NA
"3368","kluszte01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3369","kluszte01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3370","kluszte01",2009,"Veterans - 1943 and Later",NA,NA,NA,"Y","Player","Preliminary poll"
"3371","knabeot01",1939,"BBWAA",274,206,1,"N","Player",NA
"3372","knabeot01",1946,"Nominating Vote",202,NA,1,"N","Player","Players in top 20 proceed to final ballot"
"3373","kneppbo01",1996,"BBWAA",470,353,0,"N","Player",NA
"3374","knighra01",1994,"BBWAA",456,342,1,"N","Player",NA
"3375","knoblch01",2008,"BBWAA",543,408,1,"N","Player",NA
"3376","knowlda01",1986,"BBWAA",425,319,0,"N","Player",NA
"3377","konerpa01",2020,"BBWAA",397,298,10,"N","Player",NA
"3378","koosmje01",1991,"BBWAA",443,333,4,"N","Player",NA
"3379","koosmje01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3380","koscoan01",1980,"BBWAA",385,289,0,"N","Player",NA
"3381","koufasa01",1972,"BBWAA",396,297,344,"Y","Player",NA
"3382","kraneed01",1985,"BBWAA",395,297,0,"N","Player",NA
"3383","krausle02",1980,"BBWAA",385,289,0,"N","Player",NA
"3384","kremera01",1948,"BBWAA",121,91,1,"N","Player",NA
"3385","kremera01",1958,"BBWAA",266,200,2,"N","Player",NA
"3386","kremera01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3387","kremera01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3388","kremera01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3389","kressre01",1958,"BBWAA",266,200,1,"N","Player",NA
"3390","kressre01",1960,"BBWAA",269,202,3,"N","Player",NA
"3391","krukjo01",2001,"BBWAA",515,387,1,"N","Player",NA
"3392","krukomi01",1995,"BBWAA",460,345,1,"N","Player",NA
"3393","kuennha01",1977,"BBWAA",383,288,57,"N","Player",NA
"3394","kuennha01",1978,"BBWAA",379,285,58,"N","Player",NA
"3395","kuennha01",1979,"BBWAA",432,324,63,"N","Player",NA
"3396","kuennha01",1980,"BBWAA",385,289,83,"N","Player",NA
"3397","kuennha01",1981,"BBWAA",401,301,93,"N","Player",NA
"3398","kuennha01",1982,"BBWAA",415,312,62,"N","Player",NA
"3399","kuennha01",1983,"BBWAA",374,281,77,"N","Player",NA
"3400","kuennha01",1984,"BBWAA",403,303,106,"N","Player",NA
"3401","kuennha01",1985,"BBWAA",395,297,125,"N","Player",NA
"3402","kuennha01",1986,"BBWAA",425,319,144,"N","Player",NA
"3403","kuennha01",1987,"BBWAA",413,310,144,"N","Player",NA
"3404","kuennha01",1988,"BBWAA",427,321,168,"N","Player",NA
"3405","kuennha01",1989,"BBWAA",447,336,115,"N","Player",NA
"3406","kuennha01",1990,"BBWAA",444,333,107,"N","Player",NA
"3407","kuennha01",1991,"BBWAA",443,333,100,"N","Player",NA
"3408","kuennha01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3409","kuennha01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3410","kuennha01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3411","kuheljo01",1956,"BBWAA",193,145,1,"N","Player",NA
"3412","kuheljo01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"3413","kuheljo01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3414","kuheljo01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3415","kuhnbo99",1997,"Veterans",NA,NA,NA,"N","Executive","Lost second ballot runoff to Lasorda"
"3416","kuhnbo99",1998,"Veterans",NA,NA,NA,"N","Executive",NA
"3417","kuhnbo99",1999,"Veterans",NA,NA,NA,"N","Executive",NA
"3418","kuhnbo99",2003,"Veterans - Contributors",79,60,20,"N","Executive",NA
"3419","kuhnbo99",2007,"Veterans - Contributors",81,61,14,NA,"Executive",NA
"3420","kuhnbo99",2008,"Veterans - Executives",12,9,10,"Y","Executive",NA
"3421","kuzavbo01",1964,"BBWAA",201,151,1,"N","Player",NA
"3422","lackejo01",2023,"BBWAA",389,292,1,"N","Player",NA
"3423","lajoina01",1936,"BBWAA",226,170,146,"N","Player",NA
"3424","lajoina01",1936,"Veterans",78,59,2,"N","Player",NA
"3425","lajoina01",1937,"BBWAA",201,151,168,"Y","Player",NA
"3426","landike99",1944,"Old Timers",NA,NA,NA,"Y","Pioneer/Executive",NA
"3427","lanefr99",1983,"Veterans",NA,NA,NA,"N","Executive",NA
"3428","lanefr99",2003,"Veterans - Contributors",NA,NA,NA,"N","Executive","Preliminary ballot (60 contributors)"
"3429","lanefr99",2007,"Veterans - Contributors",NA,NA,NA,"N","Executive","Preliminary ballot (60 contributors)"
"3430","langebi01",1936,"Veterans",78,59,6,"N","Player",NA
"3431","langebi01",1953,"BBWAA",264,198,1,"N","Player",NA
"3432","langebi01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"3433","langebi01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"3434","langsma01",2005,"BBWAA",516,387,0,"N","Player",NA
"3435","lanieha01",1979,"BBWAA",432,324,1,"N","Player",NA
"3436","lankfra01",2010,"BBWAA",539,405,0,"N","Player",NA
"3437","lansfca01",1998,"BBWAA",473,355,3,"N","Player",NA
"3438","larkiba01",2010,"BBWAA",539,405,278,"N","Player",NA
"3439","larkiba01",2011,"BBWAA",581,436,361,"N","Player",NA
"3440","larkiba01",2012,"BBWAA",573,430,495,"Y","Player",NA
"3441","larsedo01",1974,"BBWAA",365,274,29,"N","Player",NA
"3442","larsedo01",1975,"BBWAA",362,272,23,"N","Player",NA
"3443","larsedo01",1976,"BBWAA",388,291,47,"N","Player",NA
"3444","larsedo01",1977,"BBWAA",383,288,39,"N","Player",NA
"3445","larsedo01",1978,"BBWAA",379,285,32,"N","Player",NA
"3446","larsedo01",1979,"BBWAA",432,324,53,"N","Player",NA
"3447","larsedo01",1980,"BBWAA",385,289,31,"N","Player",NA
"3448","larsedo01",1981,"BBWAA",401,301,33,"N","Player",NA
"3449","larsedo01",1982,"BBWAA",415,312,32,"N","Player",NA
"3450","larsedo01",1983,"BBWAA",374,281,22,"N","Player",NA
"3451","larsedo01",1984,"BBWAA",403,303,25,"N","Player",NA
"3452","larsedo01",1985,"BBWAA",395,297,32,"N","Player",NA
"3453","larsedo01",1986,"BBWAA",425,319,33,"N","Player",NA
"3454","larsedo01",1987,"BBWAA",413,310,30,"N","Player",NA
"3455","larsedo01",1988,"BBWAA",427,321,31,"N","Player",NA
"3456","larusto01",2014,"Veterans - Expansion Era",16,12,16,"Y","Manager",NA
"3457","lasorto01",1997,"Veterans",NA,NA,NA,"Y","Manager",NA
"3458","lathaar01",1936,"Veterans",78,59,1,"N","Player",NA
"3459","lathaar01",1938,"BBWAA",262,197,1,"N","Player",NA
"3460","lathaar01",1942,"BBWAA",233,175,1,"N","Player",NA
"3461","lavagco01",1958,"BBWAA",266,200,4,"N","Player",NA
"3462","lavagco01",1960,"BBWAA",269,202,2,"N","Player",NA
"3463","lawve01",1973,"BBWAA",380,285,9,"N","Player",NA
"3464","lawve01",1974,"BBWAA",365,274,5,"N","Player",NA
"3465","lawve01",1975,"BBWAA",362,272,6,"N","Player",NA
"3466","lawve01",1976,"BBWAA",388,291,9,"N","Player",NA
"3467","lawve01",1977,"BBWAA",383,288,5,"N","Player",NA
"3468","lawve01",1978,"BBWAA",379,285,6,"N","Player",NA
"3469","lawve01",1979,"BBWAA",432,324,9,"N","Player",NA
"3470","lawve01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3471","lawve01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3472","lazzeto01",1945,"BBWAA",247,186,1,"N","Player",NA
"3473","lazzeto01",1947,"BBWAA",161,121,1,"N","Player",NA
"3474","lazzeto01",1948,"BBWAA",121,91,21,"N","Player",NA
"3475","lazzeto01",1949,"BBWAA",153,115,20,"N","Player",NA
"3476","lazzeto01",1949,"Run Off",187,NA,6,"N","Player","1st"
"3477","lazzeto01",1950,"BBWAA",168,126,21,"N","Player",NA
"3478","lazzeto01",1951,"BBWAA",226,170,27,"N","Player",NA
"3479","lazzeto01",1952,"BBWAA",234,176,29,"N","Player",NA
"3480","lazzeto01",1953,"BBWAA",264,198,28,"N","Player",NA
"3481","lazzeto01",1954,"BBWAA",252,189,30,"N","Player",NA
"3482","lazzeto01",1955,"BBWAA",251,189,66,"N","Player",NA
"3483","lazzeto01",1956,"BBWAA",193,145,64,"N","Player",NA
"3484","lazzeto01",1958,"BBWAA",266,200,80,"N","Player",NA
"3485","lazzeto01",1960,"BBWAA",269,202,59,"N","Player",NA
"3486","lazzeto01",1962,"BBWAA",160,120,8,"N","Player",NA
"3487","lazzeto01",1963,"Veterans",NA,NA,NA,"N","Player","Group B - Rule change removed from BBWAA ballot - two could be elected from Group B"
"3488","lazzeto01",1964,"Veterans",NA,NA,NA,"N","Player",NA
"3489","lazzeto01",1968,"Veterans",NA,NA,NA,"N","Player",NA
"3490","lazzeto01",1977,"Veterans",NA,NA,NA,"N","Player",NA
"3491","lazzeto01",1980,"Veterans",NA,NA,NA,"N","Player",NA
"3492","lazzeto01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"3493","lazzeto01",1984,"Veterans",NA,NA,NA,"N","Player",NA
"3494","lazzeto01",1985,"Veterans",NA,NA,NA,"N","Player",NA
"3495","lazzeto01",1987,"Veterans",NA,NA,NA,"N","Player",NA
"3496","lazzeto01",1988,"Veterans",18,14,NA,"N","Player",NA
"3497","lazzeto01",1989,"Veterans",NA,NA,NA,"N","Player",NA
"3498","lazzeto01",1990,"Veterans",14,11,NA,"N","Player","Made first cut - from initial list of 25"
"3499","lazzeto01",1991,"Veterans",16,12,NA,"Y","Player",NA
"3500","leachfr01",1958,"BBWAA",266,200,2,"N","Player",NA
"3501","leachfr01",1960,"BBWAA",269,202,1,"N","Player",NA
"3502","leachto01",1937,"BBWAA",201,151,1,"N","Player",NA
"3503","leachto01",1939,"BBWAA",274,206,1,"N","Player",NA
"3504","leachto01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"3505","leachto01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"3506","leebi03",1988,"BBWAA",427,321,3,"N","Player",NA
"3507","leeca01",2018,"BBWAA",422,317,1,"N","Player",NA
"3508","leecl02",2020,"BBWAA",397,298,2,"N","Player",NA
"3509","leede02",2017,"BBWAA",442,332,0,"N","Player",NA
"3510","leevesa01",1937,"BBWAA",201,151,1,"N","Player",NA
"3511","leevesa01",1980,"Veterans",NA,NA,NA,"N","Player",NA
"3512","leevesa01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"3513","leevesa01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3514","leevesa01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3515","leevesa01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3516","leibrch01",1999,"BBWAA",497,373,0,"N","Player",NA
"3517","leiteal01",2011,"BBWAA",581,436,4,"N","Player",NA
"3518","lemonbo01",1964,"BBWAA",201,151,24,"N","Player",NA
"3519","lemonbo01",1964,"Run Off",201,NA,3,"N","Player","Player receiving most votes inducted"
"3520","lemonbo01",1966,"BBWAA",302,227,21,"N","Player",NA
"3521","lemonbo01",1967,"BBWAA",292,219,35,"N","Player",NA
"3522","lemonbo01",1967,"Run Off",306,NA,7,"N","Player","Player receiving most votes inducted"
"3523","lemonbo01",1968,"BBWAA",283,213,47,"N","Player",NA
"3524","lemonbo01",1969,"BBWAA",340,255,56,"N","Player",NA
"3525","lemonbo01",1970,"BBWAA",300,225,75,"N","Player",NA
"3526","lemonbo01",1971,"BBWAA",360,270,90,"N","Player",NA
"3527","lemonbo01",1972,"BBWAA",396,297,117,"N","Player",NA
"3528","lemonbo01",1973,"BBWAA",380,285,177,"N","Player",NA
"3529","lemonbo01",1974,"BBWAA",365,274,190,"N","Player",NA
"3530","lemonbo01",1975,"BBWAA",362,272,233,"N","Player",NA
"3531","lemonbo01",1976,"BBWAA",388,291,305,"Y","Player",NA
"3532","lemonch01",1996,"BBWAA",470,353,1,"N","Player",NA
"3533","leonabu99",1972,"Negro League",NA,NA,NA,"Y","Player",NA
"3534","leonade01",1992,"BBWAA",430,323,1,"N","Player",NA
"3535","leonadu02",1960,"BBWAA",269,202,2,"N","Player",NA
"3536","leonadu02",1968,"BBWAA",283,213,5,"N","Player",NA
"3537","leonadu02",1969,"BBWAA",340,255,4,"N","Player",NA
"3538","leonadu02",1970,"BBWAA",300,225,5,"N","Player",NA
"3539","leonadu02",1971,"BBWAA",360,270,3,"N","Player",NA
"3540","leonadu02",1972,"BBWAA",396,297,5,"N","Player",NA
"3541","leonadu02",1973,"BBWAA",380,285,6,"N","Player",NA
"3542","leonadu02",1981,"Veterans",NA,NA,NA,"N","Player","Nominated for one-time review at 1981 Veterans Committee meeting"
"3543","leonaje01",1996,"BBWAA",470,353,0,"N","Player",NA
"3544","lewisdu01",1937,"BBWAA",201,151,3,"N","Player",NA
"3545","lewisdu01",1938,"BBWAA",262,197,5,"N","Player",NA
"3546","lewisdu01",1939,"BBWAA",274,206,6,"N","Player",NA
"3547","lewisdu01",1945,"BBWAA",247,186,1,"N","Player",NA
"3548","lewisdu01",1951,"BBWAA",226,170,2,"N","Player",NA
"3549","lewisdu01",1952,"BBWAA",234,176,11,"N","Player",NA
"3550","lewisdu01",1953,"BBWAA",264,198,20,"N","Player",NA
"3551","lewisdu01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"3552","lewisdu01",1954,"BBWAA",252,189,20,"N","Player",NA
"3553","lewisdu01",1955,"BBWAA",251,189,34,"N","Player",NA
"3554","lewisdu01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"3555","lewisdu01",1959,"Veterans",NA,NA,NA,"N","Player",NA
"3556","lewisdu01",1961,"Veterans",NA,NA,NA,"N","Player","Finalist"
"3557","lewisdu01",1962,"Veterans",NA,NA,NA,"N","Player","Preliminary poll"
"3558","lewisdu01",1963,"Veterans",NA,NA,NA,"N","Player","Group A - Holdover from 1962 ballot - two could be elected from Group A"
"3559","lewisdu01",1976,"Veterans",NA,NA,NA,"N","Player",NA
"3560","lewisdu01",1980,"Veterans",NA,NA,NA,"N","Player",NA
"3561","lewisdu01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"3562","leylaji99",2024,"Contemporary Baseball Era Non-Players",16,12,15,"Y","Manager",NA
"3563","lidgebr01",2018,"BBWAA",422,317,0,"N","Player",NA
"3564","lillyte01",2019,"BBWAA",425,319,0,"N","Player",NA
"3565","linceti01",2022,"BBWAA",394,296,9,"N","Player",NA
"3566","lindsfr01",1949,"BBWAA",153,115,1,"N","Player",NA
"3567","lindsfr01",1956,"BBWAA",193,145,3,"N","Player",NA
"3568","lindsfr01",1958,"BBWAA",266,200,5,"N","Player",NA
"3569","lindsfr01",1960,"BBWAA",269,202,6,"N","Player",NA
"3570","lindsfr01",1962,"BBWAA",160,120,7,"N","Player",NA
"3571","lindsfr01",1963,"Veterans",NA,NA,NA,"N","Player","Group B - Rule change removed from BBWAA ballot - two could be elected from Group B"
"3572","lindsfr01",1974,"Veterans",NA,NA,NA,"N","Player",NA
"3573","lindsfr01",1975,"Veterans",NA,NA,NA,"N","Player",NA
"3574","lindsfr01",1976,"Veterans",NA,NA,NA,"Y","Player",NA
"3575","linzyfr01",1980,"BBWAA",385,289,0,"N","Player",NA
"3576","lloydpo99",1977,"Negro League",NA,NA,NA,"Y","Player",NA
"3577","loberha01",1937,"BBWAA",201,151,2,"N","Player",NA
"3578","loberha01",1938,"BBWAA",262,197,1,"N","Player",NA
"3579","loberha01",1939,"BBWAA",274,206,2,"N","Player",NA
"3580","loberha01",1960,"BBWAA",269,202,1,"N","Player",NA
"3581","lockebo01",1981,"BBWAA",401,301,0,"N","Player",NA
"3582","lockmwh01",1966,"BBWAA",302,227,4,"N","Player",NA
"3583","loducpa01",2014,"BBWAA",571,429,0,"N","Player",NA
"3584","loftoke01",2013,"BBWAA",569,427,18,"N","Player",NA
"3585","lolicmi01",1985,"BBWAA",395,297,78,"N","Player",NA
"3586","lolicmi01",1986,"BBWAA",425,319,86,"N","Player",NA
"3587","lolicmi01",1987,"BBWAA",413,310,84,"N","Player",NA
"3588","lolicmi01",1988,"BBWAA",427,321,109,"N","Player",NA
"3589","lolicmi01",1989,"BBWAA",447,336,47,"N","Player",NA
"3590","lolicmi01",1990,"BBWAA",444,333,27,"N","Player",NA
"3591","lolicmi01",1991,"BBWAA",443,333,33,"N","Player",NA
"3592","lolicmi01",1992,"BBWAA",430,323,45,"N","Player",NA
"3593","lolicmi01",1993,"BBWAA",423,318,43,"N","Player",NA
"3594","lolicmi01",1994,"BBWAA",456,342,23,"N","Player",NA
"3595","lolicmi01",1995,"BBWAA",460,345,26,"N","Player",NA
"3596","lolicmi01",1996,"BBWAA",470,353,33,"N","Player",NA
"3597","lolicmi01",1997,"BBWAA",473,353,34,"N","Player",NA
"3598","lolicmi01",1998,"BBWAA",473,355,39,"N","Player",NA
"3599","lolicmi01",1999,"BBWAA",497,373,26,"N","Player",NA
"3600","lolicmi01",2003,"Veterans - Players",81,61,13,"N","Player",NA
"3601","lolicmi01",2005,"Veterans - Players",80,60,9,"N","Player",NA
"3602","lolicmi01",2007,"Veterans - Players",84,62,8,"N","Player",NA
"3603","lolicmi01",2009,"Veterans - 1943 and Later",NA,NA,NA,"Y","Player","Preliminary poll"
"3604","lollash01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3605","lollash01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"3606","lollash01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
